"PC1","PC2","Depth","Facies"
-1.47746579004105,-1.19137175788139,11.6,"ZC2A"
-1.86941035520638,-1.1268231435607,11.62,"ZC2A"
-1.68040231314529,-2.0157423182872,11.64,"ZC2A"
-2.31986192460332,-1.0939779178575,11.66,"ZC2A"
-1.81666399386364,-0.936561564344054,11.68,"ZC2A"
-1.22569268073291,-0.624505536779959,11.7,"ZC2A"
-0.748673661856959,-0.629655707532967,11.72,"ZC2A"
-1.00554735495031,-0.437100425271998,11.74,"ZC2A"
-1.41177362844034,-0.775021748125922,11.76,"ZC2A"
-1.91487442466723,-0.741465526992804,11.78,"ZC2A"
-2.19407211665103,-0.685566821018507,11.8,"ZC2A"
-2.44436882791042,-0.766897943100453,11.82,"ZC2A"
-2.31268854891831,-1.02700975969072,11.84,"ZC2A"
-3.65254169355581,-0.54304456830263,11.86,"ZC2A"
-2.98323618074521,-1.19997492987799,11.88,"ZC2A"
-2.9858201277076,-1.40757603212091,11.9,"ZC2A"
-2.62814012124179,-1.75821558862854,11.92,"ZC2A"
-2.55664968736654,-1.33745163634574,12.08,"ZC2A"
-2.24013764181388,-1.45369583098387,12.1,"ZC2A"
-2.04122196487221,-1.23857014421257,12.12,"ZC2A"
-2.05253920029239,-1.24911883000195,12.14,"ZC2A"
-1.82176831041928,-1.2841522795718,12.16,"ZC2A"
-4.10194525700696,-1.5798997622956,12.28,"ZC2A"
-3.64879070833545,-1.89472599500452,12.3,"ZC2A"
-4.30264003952868,-1.47017021361606,12.32,"ZC2A"
-3.22904097307465,-1.33342602512613,12.42,"ZC2A"
-4.71825213109562,0.0216278632190397,12.84,"ZC2A"
-4.07496081925254,-0.790882000684517,12.86,"ZC2A"
-3.35444263576777,-0.74582368433054,12.88,"ZC2A"
-4.30071933065833,-0.33324704529694,12.9,"ZC2A"
-3.33450975984012,-0.235573155602539,12.92,"ZC2A"
-3.45357183827015,-0.779498188652538,12.94,"ZC2A"
-2.81630210587248,-1.62841027839092,12.96,"ZC2A"
-2.92878985260143,-1.13983656991145,12.98,"ZC2A"
-2.62569223569419,-1.41530581654789,13,"ZC2A"
-2.84995322477927,-1.29008164801215,13.02,"ZC2A"
-2.60148000966181,-0.912111427653669,13.04,"ZC2A"
-2.48236006978564,-0.849645720277329,13.06,"ZC2A"
-2.46147571788834,-0.93513950121526,13.08,"ZC2A"
-2.04078338905368,-0.86830263243644,13.1,"ZC2A"
-2.66820835236413,-0.253522018328281,13.12,"ZC2A"
-1.34199311441415,-1.08453292690151,13.14,"ZC2A"
-2.00769150918802,-0.483301503156343,13.16,"ZC2A"
-2.45539213573409,-0.382415502146751,13.18,"ZC2A"
-2.55607969585712,-0.561649741082288,13.2,"ZC2A"
-2.26129942291195,-0.448106678845895,13.22,"ZC2A"
-2.55341037738855,-0.503084785703402,13.24,"ZC2A"
-1.91147858451151,-0.189940178233688,13.26,"ZC2A"
-1.63482273132158,-0.134438168233365,13.28,"ZC2A"
-1.08570966408677,0.0933844886780458,13.3,"ZC2A"
-0.846465411313399,0.259612076746499,13.32,"ZC2A"
-1.15612838989338,-0.318867326735149,13.34,"ZC2A"
-0.734698035826558,-0.356998333233392,13.36,"ZC2A"
-1.07115264287631,-0.534632949660245,13.38,"ZC2A"
-0.998016251484479,-0.506638039711965,13.4,"ZC2A"
-0.92551628481858,-0.684812063931987,13.42,"ZC2A"
-1.8058192396979,-0.451524637896187,13.44,"ZC2A"
-2.47385588523082,-1.01388340798459,13.46,"ZC2A"
-2.72940791598274,-0.460552613614535,13.48,"ZC2A"
-2.38211038315159,-0.692260470861697,13.5,"ZC2A"
-0.634410949097142,-0.567080490805981,13.52,"ZC2A"
-0.660668651816094,-0.356113146833051,13.54,"ZC2A"
-0.824261745607677,0.293416344145108,13.56,"ZC2A"
-0.95319096973738,0.0503964827212968,13.58,"ZC2A"
