-75.1763,5.78009,3.66143,31.309,30.9796,15.7384,56.8423,16.4467,38.0264,18.2884,149.179,207.032,9.58826,16.013,14.4761,11.166,10.4325,4.04835,7.55464,10.0588,15.5282,0.682839,0.0945615,109.357
-68.1238,5.78009,2.15684,31.309,30.9796,15.7384,45.7927,24.1236,43.4959,19.1703,149.179,207.032,5.73776,14.9553,25.1674,4.83423,7.0093,3.66836,14.3182,10.3107,15.0343,3.0735,0.0844958,106.216
-66.5209,5.78009,2.15684,29.7403,33.7673,15.7384,45.7927,7.53443,52.5543,27.8617,163.982,207.032,5.73776,14.7175,20.8703,4.83423,4.31733,2.8483,11.334,11.4751,14.6603,3.03627,0.0541248,105.78
-64.0515,3.24734,2.15684,32.4828,33.7673,15.7384,47.5201,7.53443,52.5543,29.5429,163.982,207.032,12.264,14.5638,2.29596,4.83423,13.3273,0.264302,11.334,4.75209,12.8845,1.90284,0.0585328,105.814
-64.0515,3.24734,1.48699,29.7957,33.7673,15.7384,47.5201,17.2464,42.5397,29.5429,163.982,211.832,6.47419,14.6326,1.61482,2.6525,14.1893,0.306399,21.4296,13.372,13.1559,1.72905,0.0537743,108.443
-71.9578,3.24734,1.48699,29.7957,33.7673,18.2576,35.8241,5.22334,51.139,41.7004,163.982,211.832,9.57479,8.99863,1.46685,2.6525,1.96681,5.21829,15.9828,11.7312,13.0763,4.95965,0.0618505,104.496
-72.4613,3.24734,1.48699,29.7957,33.7673,19.6026,34.7718,5.22334,51.139,41.7004,163.982,211.832,19.481,6.18437,4.47098,2.6525,0.0478086,5.48912,14.4368,13.2742,13.4385,9.24046,0.0637455,105.663
-64.1743,3.83709,1.48699,29.7957,33.7673,19.6026,34.7718,5.22334,51.139,41.7004,163.982,211.832,22.9059,4.26945,4.32056,2.6525,5.72454,4.29668,8.60609,7.76221,12.8704,5.4178,0.00726982,99.698
-64.1743,3.83709,11.3249,21.428,33.7673,19.6026,36.3292,5.22334,51.139,39.7442,163.982,211.832,22.9059,5.15649,3.02752,1.07304,4.44341,1.19036,12.0067,3.05406,13.4595,8.12839,0.00689391,99.5188
-47.3254,8.20436,11.3249,34.0183,4.27196,39.0429,51.0718,5.22334,28.3411,39.7442,161.224,211.832,6.36871,2.86367,2.45687,7.1957,7.80747,4.72951,12.9464,6.32058,10.4706,8.90117,0.0255011,104.362
-47.3254,8.20436,11.3249,32.6066,4.27196,34.385,55.4924,5.22334,28.3411,38.8636,161.224,211.832,7.52269,7.76675,1.77128,12.1372,7.97469,4.21738,18.2173,2.61345,1.63408,8.90117,0.0182475,103.741
-57.0326,8.20436,11.3249,32.6066,7.45355,35.2245,49.3898,13.0963,28.4327,43.6857,161.224,211.832,9.24754,6.17441,2.5414,8.14107,14.0517,4.89827,1.24461,1.66078,12.6246,3.85023,0.00300506,103.008
-57.0326,0.784186,13.8741,32.6066,6.56534,35.7044,39.1525,46.0346,2.55138,36.5793,164.098,217.565,16.2519,6.36143,1.733,11.5158,8.89339,11.9826,2.40096,6.42895,18.6263,5.01531,0.00411231,104.235
-57.0326,0.784186,15.0449,32.6066,4.33781,41.4999,36.5161,46.0346,5.75291,38.1006,156.433,217.565,9.75256,7.82227,1.56137,17.1706,8.6506,7.61597,2.40096,3.74338,28.2286,13.2879,0.00968305,105.019
-56.1656,5.09964,26.2837,32.2587,4.33781,47.5554,34.4329,61.5203,1.52477,23.7924,117.822,217.565,12.1531,11.3028,2.27097,29.9689,6.81122,10.8346,1.4157,3.59261,10.8968,11.0237,0.00968305,106.18
-47.5457,19.1567,32.8764,10.1461,4.33781,61.4622,33.7883,46.4541,5.1444,20.7323,107.461,242.924,0.546991,17.8299,4.6527,24.4379,8.33066,4.67205,2.25303,3.578,1.29405,14.1459,0.0253916,105.586
-59.6752,12.6413,32.8764,15.4923,6.70639,61.4622,33.7883,46.3569,5.1444,25.4649,107.461,257.875,0.714741,1.91855,9.17123,11.4453,13.6879,7.7809,2.42042,3.42255,8.31989,17.2837,0.0218969,100.89
-50.2656,15.785,32.8764,14.9085,6.70639,61.4622,10.8961,63.6097,5.68427,25.5982,107.461,259.5,0.714741,1.62408,8.08097,1.12724,15.2746,7.7809,2.63863,3.46195,3.13995,14.1535,0.02973,102.454
-54.3271,17.5792,31.7859,8.41147,25.1564,61.4622,11.7745,45.2584,1.15205,34.2093,107.461,236.828,9.32752,8.94675,22.0225,2.47786,23.8518,0.278956,3.21681,3.49213,3.13995,17.1276,0.0313275,105.924
-41.918,10.0901,48.2429,10.043,3.73032,61.4622,21.4161,45.2584,6.89378,20.5572,107.555,235.396,2.63594,4.43979,32.6074,9.12196,23.4518,1.02526,5.31837,3.49202,2.56783,23.9526,0.0750472,110.157
-73.9822,16.868,48.2429,9.88165,10.4714,61.4622,21.4161,43.1608,11.8789,20.5572,92.0949,270.09,8.94933,4.43979,32.6074,2.84427,10.7596,2.49634,6.7632,0.468309,5.7126,13.1913,0.0790614,107.096
-73.9822,6.25206,30.6272,10.2462,22.536,50.1122,22.032,43.1608,10.6754,24.0535,114.209,271.205,8.94034,3.22912,14.3908,4.09253,6.75433,2.12018,7.40954,5.80947,1.47707,16.3899,0.122153,101.812
-73.9822,27.8938,32.6245,11.3169,1.96762,53.0232,19.9303,30.9892,17.7344,41.3729,106.888,261.083,25.6092,10.8086,2.95127,3.72286,4.69073,12.945,5.618,5.05177,6.65765,1.62166,0.00165632,102.159
-61.1891,29.5914,13.3641,20.4552,1.96762,53.0232,20.1336,29.1884,34.5856,40.4032,119.534,220.768,19.4127,22.5806,4.44582,1.72517,2.61177,18.9752,7.4889,4.59088,6.45908,4.7868,0.00165632,102.576
-33.0774,55.2258,13.3641,12.2446,5.59704,37.8894,7.78682,24.6031,38.5442,40.4032,113.594,220.768,8.42112,19.7915,6.80394,1.66388,20.6173,2.24363,18.4784,7.00226,26.187,5.80109,0.00165632,109.966
-53.4908,33.4818,13.3641,17.8106,5.5654,45.1612,26.3248,28.9126,38.5442,28.8687,127.217,219.502,11.0316,19.7915,2.28916,4.63138,20.6173,1.83767,0.518059,6.96103,31.5302,9.79665,0.00201733,105.404
-51.5369,17.8325,9.61162,15.6605,5.5654,53.5763,21.6237,25.5244,33.8685,44.9285,127.624,213.983,10.0609,16.9874,0.746725,19.4136,18.3668,18.3403,0.518059,6.20316,19.1122,14.4868,0.000287076,107.724
-70.5618,21.9423,17.8671,12.1516,12.0554,53.0186,21.6237,13.0207,29.7236,44.9285,141.535,213.983,11.1772,16.9874,0.959904,14.5633,19.5919,0.948545,0.305696,3.56928,34.8064,2.47918,0.0242688,107.231
-71.4087,32.5515,2.15145,70.2688,23.2804,53.0186,2.35224,0.869572,34.1615,27.8713,73.1587,278.573,23.8252,18.8931,2.92065,6.24887,18.4457,4.11115,2.61605,5.79579,4.86474,13.2789,0.043145,106.619
-71.4087,32.5515,2.15145,82.8821,35.2388,40.2937,2.35224,8.95079,31.4714,18.6374,44.3773,271.869,20.154,18.4689,6.49118,6.24887,16.5726,4.8718,4.68876,10.8302,2.29831,16.1835,0.0370262,105.726
-62.1318,58.5991,2.15145,82.8821,35.2388,29.2981,2.35224,8.95079,32.8546,5.37579,22.6242,271.869,33.5955,23.9094,5.94781,3.69072,25.7427,4.94082,3.0933,12.2778,2.29831,37.8284,0.0129576,116.777
-74.5889,85.8499,2.28718,58.8051,35.2388,28.1839,2.35224,8.95079,34.8983,5.27551,22.6242,296.325,24.2463,1.26331,5.94781,2.63736,28.7402,4.22702,2.18272,10.1916,3.54569,21.7557,0.0690796,109.073
-67.1746,86.1654,9.35577,35.6565,36.9037,27.3631,4.02092,20.4261,36.9919,7.30445,22.6242,296.325,24.2463,1.26331,2.76435,11.2905,28.7402,3.88145,4.78544,3.13654,16.2189,21.7557,0.0373321,106.953
-60.431,86.1654,9.35577,35.6565,32.0126,26.6926,5.72122,6.63226,48.8538,5.95115,35.728,296.325,27.2668,0.468296,3.65168,22.7831,2.12811,3.26646,6.98189,4.95084,16.9104,15.2455,0.0235189,106.299
-69.4895,92.9217,6.97136,34.2045,29.0807,22.0464,7.6767,12.1859,43.0823,11.347,28.493,296.325,24.4182,6.4509,3.65168,22.5655,2.91535,3.26646,7.85665,1.13193,16.6674,33.3502,0.010614,105.049
-69.4895,92.9217,7.44542,34.2045,27.036,23.944,7.6767,14.2436,42.6626,11.9541,28.493,296.325,16.0633,6.01221,7.68203,26.4873,3.74276,3.35258,8.02801,1.82652,25.6171,33.3502,0.0208811,106.659
-66.2152,90.516,2.5062,26.9251,29.5722,21.986,7.33706,22.4552,32.1931,25.5841,28.493,296.325,31.2356,12.108,0.921261,34.8773,4.12374,3.23335,1.80631,10.6466,10.7028,7.15063,0.0160346,106.432
