-55.2135,21.247,26.7986,4.51323,1.98888,122.511,30.6637,7.61326,15.1291,15.9891,6.19426,355.225,5.95948,6.69209,20.2901,0.572044,5.36594,16.7617,4.09849,7.99312,29.3692,0.00769586,65.9149
-66.104,21.247,22.7731,4.51323,8.58854,114.693,23.0795,5.85685,10.5506,25.7871,10.2682,344.643,4.42472,0.842315,16.432,23.5093,13.008,19.3519,7.2074,12.2146,1.15102,0.00834773,70.6857
-66.0329,21.247,30.6816,6.37653,49.5971,64.8019,26.4066,7.38809,12.0623,26.8772,15.9985,353.589,7.50419,1.55845,5.57702,23.8986,11.7088,3.91649,6.92674,4.26722,0.134906,0.0015662,64.3113
-68.9222,14.2588,28.4952,9.02283,49.5971,55.6889,25.2059,1.60413,26.1322,28.4048,22.4525,347.911,13.0439,0.855765,5.57702,26.5669,8.08405,0.985444,9.8719,4.26722,0.900337,0.0015662,64.4321
-70.1459,14.2588,32.8233,9.75783,45.9578,55.6889,22.6465,1.30291,36.0484,28.4048,14.4495,347.911,11.3349,0.257384,5.57702,26.5669,9.46971,0.985444,9.94417,5.63007,0.765863,0.0015662,63.0002
-69.7752,32.74,34.7432,3.30242,56.0026,57.0353,13.5697,8.61513,36.0484,4.35368,20.1878,354.97,7.37384,3.17581,7.76408,13.6583,9.46971,2.94791,8.82696,0.306783,5.71115,0.0015662,64.3716
-63.5618,22.2169,24.988,11.9976,48.2355,48.5154,21.5308,17.823,36.0484,13.9238,20.0306,354.97,3.61844,2.97552,9.04846,18.6016,6.3851,3.38495,8.92394,0.306783,10.76,0.0015662,63.6122
-63.9914,51.4325,23.5916,11.9976,48.2355,43.1475,19.2797,27.201,13.8737,22.3033,20.0306,306.329,8.19101,2.92184,8.34421,48.3739,3.34381,8.13728,8.76005,6.58239,33.2898,0.0102665,67.9352
-66.3886,40.6617,41.9957,11.4609,33.7357,47.1922,22.0324,22.0138,13.8737,12.2297,18.1036,326.616,12.1197,11.4783,7.45599,2.2505,2.26396,10.2383,5.7125,13.0954,39.1586,0.00292612,63.5487
-52.7718,44.731,44.3228,11.4609,29.2146,47.1922,34.3282,22.9445,13.0359,1.25894,28.5361,326.616,3.05817,9.46983,10.8257,1.91407,2.2095,10.2383,2.42565,30.6406,38.804,0.0102226,68.0989
-68.3938,63.0285,36.248,9.27592,18.5874,57.7977,36.6537,21.6238,5.86347,3.39787,26.8245,326.627,9.16322,9.46983,11.8319,1.91407,2.47106,3.61964,2.85875,69.5101,42.2829,0.00403201,68.8484
-72.4119,51.6536,36.248,9.27592,21.0325,52.1716,48.7738,21.6238,5.86347,3.12518,16.6962,324.787,4.53411,16.3137,14.0306,3.32896,2.53868,4.43429,5.26467,94.7749,59.9587,0.0052034,72.8118
-71.0038,48.4055,36.248,14.1857,16.4448,52.1716,45.3853,21.6238,5.86347,16.639,2.87334,327.592,3.47912,18.5544,14.0306,6.22073,2.2224,4.0554,4.30743,94.7749,44.9943,0.0038774,71.3102
-72.0949,31.1746,36.248,18.5738,16.0323,35.1576,65.9581,24.9842,8.727,27.4935,2.87334,322.915,8.6332,4.91883,8.6017,6.82992,4.17556,5.04046,4.23372,51.9926,47.6862,0.000322024,64.7397
-69.3445,30.2133,40.1549,10.2687,7.9107,52.019,70.1501,23.7874,8.727,23.0001,0.687123,309.075,2.30497,3.17294,43.1816,5.63691,4.07209,3.91998,19.0744,39.9565,38.6926,0.00287041,72.5347
-69.3445,30.2133,41.6095,10.2687,7.9107,45.5383,62.7842,19.9555,8.727,37.6114,0.687123,320.193,2.30497,2.24719,43.1816,5.63691,1.12891,2.8639,21.6877,30.9029,25.9195,0.0055179,70.1198
-69.3445,30.2133,41.6095,10.2687,10.3697,45.5383,62.0916,7.15063,19.3325,35.7668,2.61593,326.543,0.208513,7.4682,12.8511,12.3843,5.34354,5.67042,17.215,14.2429,25.9195,0.00159008,64.2548
-69.3445,37.7943,41.6095,6.87341,19.4836,45.5383,46.7843,7.15063,9.67093,35.7668,2.61593,351.177,0.208513,12.3664,6.09449,12.3843,5.11426,5.67042,4.14243,5.89691,16.3873,0.00283454,65.2283
