-62.4915,7.80154,15.2151,7.41528,7.48456,8.66573,4.88014,23.7243,11.0243,17.7449,3.31015,5.80631,14.8664,5.97918,10.4079,7.13919,2.38586,3.0599,17.3432,7.44697,13.1883,11.068,17.742,9.99343,9.95527,11.3909,0.11511,62.2213
-65.1429,5.31638,14.8852,20.0553,3.28006,6.66579,1.66498,37.173,10.5111,8.04482,0.421886,6.0001,4.65042,4.80516,12.0736,7.13919,10.7761,9.38793,17.3432,6.0967,13.1883,7.7532,16.7749,18.0448,8.39308,2.74897,0.0363295,66.678
-65.0862,3.42708,23.7074,6.91536,3.71978,19.835,2.75982,31.6868,8.46601,7.02868,0.3393,7.84658,3.04998,1.83544,11.4885,7.13919,11.0851,7.74942,25.3271,2.96197,10.0473,5.14789,15.9562,23.9684,12.9925,2.27873,0.0363295,62.8774
-64.3711,2.85887,29.958,8.06851,3.71978,6.36719,8.04927,31.6868,4.14171,7.2922,0.799985,12.8692,4.17119,3.32658,5.52713,0.535928,13.1308,6.59549,28.9149,2.61073,9.54032,25.6054,6.72449,22.2925,27.3734,2.27873,0.138725,65.921
-60.2952,2.46913,29.958,7.74719,3.84937,7.44463,6.5677,31.6868,1.01139,10.5832,3.22269,12.7606,1.60885,2.75676,9.94797,3.03263,14.4275,5.3017,28.9149,1.57683,8.19729,16.7459,7.48841,26.596,20.2833,6.46222,0.0489301,64.7304
-62.3605,0.208905,25.5185,7.74719,5.36342,6.02896,7.05148,38.6523,1.01139,11.4112,3.44355,10.7288,1.60885,2.40391,8.12006,3.6243,14.4275,1.99087,30.5331,1.57683,9.29757,23.9521,37.4695,7.68117,17.4945,9.37101,0.0418711,66.0672
-61.9795,0.208905,27.3554,7.0411,5.44119,9.88437,7.64896,38.6523,1.01139,7.3472,4.3918,8.48328,1.60885,3.07471,11.6397,3.87276,15.3462,1.90778,26.1294,1.57683,8.03792,41.6102,23.4372,3.70443,23.2788,11.5451,0.0604152,69.0165
-65.8087,0.566613,25.1294,7.96159,6.87266,11.0367,0.945859,37.6636,1.35923,11.2336,5.00012,5.6358,3.78154,2.85571,14.0497,9.07903,11.3491,0.699105,28.7185,1.87134,5.984,37.5922,15.2489,5.89315,15.1568,4.45592,0.135127,68.5868
-66.5129,1.80998,21.054,7.96159,6.87266,11.0721,1.34178,37.8791,2.83348,10.8201,8.15971,5.0021,12.7248,0.406553,12.0487,9.1098,16.6959,0.543497,15.1069,1.77096,7.40962,23.0391,35.4383,24.3789,3.36402,7.99183,0.08091,67.8577
-64.0493,1.80998,24.9973,7.96159,6.87266,7.07966,0.975771,38.4784,2.83348,12.6149,8.15971,4.47051,9.70593,1.32668,12.0487,3.90129,15.1244,4.35291,18.9714,1.77096,8.84169,24.3884,30.9052,18.2845,3.36402,9.77387,0.0399967,65.9503
