-64.531,15.4466,15.8735,3.5393,8.11307,5.66676,25.4876,7.02869,8.93168,12.6502,3.34778,13.3159,4.60628,10.4912,15.239,5.81253,2.23319,3.06062,4.03766,3.78804,3.86486,36.5905,51.0287,21.1787,7.0378,0.0434837,62.1484
-64.531,15.1707,9.68888,14.5203,5.33765,6.10963,26.3624,7.02869,8.03898,12.6502,1.05223,12.3891,9.77786,8.89162,10.5153,3.67289,6.01909,1.47691,6.20329,5.71916,6.79376,13.7325,48.534,24.9888,0.527328,0.0387503,59.4972
-67.2169,15.4545,8.70481,7.57393,5.33765,12.9382,23.6468,18.1019,4.19974,12.6502,0.618382,6.83562,8.97055,6.2794,15.9199,0.477451,6.89279,1.47691,2.81197,30.7075,6.88546,7.11535,30.2603,21.3924,9.54893,0.0390174,57.9042
-67.2328,18.2689,13.9034,7.17614,3.21709,6.58485,18.6612,10.0617,0.75271,12.7891,10.5121,12.9718,2.01762,8.28444,9.96776,5.59159,6.5206,27.8084,2.81197,7.93114,6.21014,46.9077,8.83202,21.5299,1.73664,0.0448439,64.1208
-67.4909,31.9095,9.04684,21.5516,3.36202,5.94123,3.57927,13.069,2.30401,13.1741,8.45843,5.62148,9.00452,9.40575,5.70265,6.27979,6.49607,0.554582,23.3263,5.58599,9.21707,16.5708,11.1819,26.7783,25.5152,0.0455716,60.2279
-66.9202,34.1194,13.8645,18.5104,1.57323,7.26931,4.97808,8.97381,2.82018,9.58283,10.228,5.62148,9.27658,8.3444,5.88327,5.08084,6.70943,6.73459,28.0163,4.03602,10.2775,7.49356,24.5005,23.6995,23.8109,0.0253232,58.9005
-70.7558,34.1194,13.8645,22.6075,2.33859,0.57938,4.91634,8.97381,7.3181,10.1616,7.58369,1.28429,11.3774,7.45556,4.61319,0.396027,6.69464,11.1879,30.8363,4.21637,8.54997,11.9588,18.7546,9.27516,27.9807,0.00882381,63.2461
-72.4007,34.1194,13.8645,22.6075,2.73633,0.57938,10.1531,12.8078,6.67532,4.45317,8.045,3.38996,5.31113,11.3571,4.46854,1.55435,6.51304,4.10882,30.8363,6.57308,8.94945,12.5447,9.78406,9.27769,25.5636,0.0588502,58.8726
-74.8292,3.3337,6.56436,24.8117,7.82641,6.34417,17.856,19.0447,21.3753,5.22683,5.27324,1.63203,1.39411,8.60697,9.02366,3.89731,13.5416,8.81271,20.5999,4.16744,7.41604,8.55448,7.30571,6.74036,19.8225,0.00060458,56.3971
-69.8958,3.3337,8.57109,24.8117,7.82641,4.98829,23.8072,5.67568,20.0216,7.6269,6.48174,2.69533,2.04572,9.78911,15.4979,3.13253,5.14138,8.63436,9.54246,7.66611,8.62757,7.72158,10.1962,4.83671,26.0875,0.000180899,56.8319
-66.2471,2.34246,8.57109,24.8117,6.93166,6.32178,21.9277,3.73956,27.374,4.55822,7.75317,2.68102,1.373,10.3088,10.2695,3.81879,4.24826,2.53123,20.7088,3.64926,10.7884,12.84,16.7358,17.4144,26.0875,0.000180899,58.5306
-64.1021,2.34246,8.57109,24.8117,6.94108,6.32178,21.9277,3.73956,27.374,4.55822,8.55958,2.68102,1.28682,9.89237,8.02151,4.97315,5.29067,2.53123,21.1661,3.64926,17.0121,27.3951,8.96676,22.7054,54.7352,0.000180899,59.3969
-68.7549,2.34246,6.49628,24.8117,6.94108,8.77931,17.0015,3.73956,27.374,9.27324,8.70073,2.28879,2.20036,8.24915,2.92097,6.19754,14.345,6.44265,17.0925,8.98815,5.68649,40.356,5.89225,6.61271,20.8174,0.00547175,56.3206
-69.2903,2.80737,2.6324,25.7326,7.63561,12.6955,15.8063,6.9878,21.9998,0.494823,16.6941,3.25179,1.6113,11.7066,15.1034,18.0417,2.54044,9.19921,1.82224,6.49366,8.84518,59.7196,11.0132,17.8557,11.4155,0.00151673,63.4283
-67.3233,6.13945,5.16923,25.7326,7.83363,10.3545,15.8063,5.85825,21.4732,1.48461,12.7142,2.17416,2.10015,13.1864,11.3722,4.33097,4.61558,9.10165,5.25192,16.1058,10.0478,59.7196,11.7186,1.11452,10.853,0.00378807,59.52
-66.8335,13.5778,5.16923,18.8828,3.50624,10.3545,9.19415,3.38307,32.311,6.99047,10.5628,1.59189,4.13819,3.22628,6.98371,4.83664,9.71154,9.70846,3.50069,18.2437,14.2244,44.3782,21.0148,2.53926,24.732,0.00378807,57.9796
-66.217,15.3008,2.80078,11.9974,8.30523,9.26775,11.2851,2.45057,32.311,9.88665,11.7544,1.70368,3.90791,7.70158,3.42333,2.18212,11.5374,19.8011,0.577582,11.1673,17.2765,18.3574,33.4041,5.55605,4.92641,0.00378807,55.7944
-63.2041,16.0809,2.56133,8.01361,13.923,5.55424,11.2851,6.98262,24.6323,9.75336,17.2685,0.96974,3.58867,8.56298,3.81591,1.9228,7.7666,11.3279,0.577582,14.7319,31.9954,10.4604,32.0447,8.97898,28.3807,0.0164138,59.4392
-60.6314,18.2139,4.02253,6.17138,17.5385,2.83146,14.0649,2.95046,24.6323,7.10465,13.5865,2.49585,17.2759,0.476141,4.17864,2.1752,6.26389,5.7152,10.9028,12.7256,11.8134,45.2852,17.9193,0.0333244,23.3109,0.103606,63.9021
-65.2962,20.4125,8.05609,2.12096,20.5284,5.68346,13.4096,6.67078,19.004,15.0329,1.31179,4.56737,13.445,0.83464,3.32103,3.1589,7.93629,17.2443,7.65949,15.4072,7.16832,18.9686,8.82372,7.18974,33.8697,0.24147,63.5941
-48.121,20.4125,3.88132,2.90131,20.3491,11.7247,13.46,8.74919,19.004,13.7817,1.02371,4.12175,7.32576,3.65601,3.39356,8.56341,7.8539,10.8985,3.29623,15.4072,9.26649,22.6067,26.3639,18.4127,0.252108,0.292886,66.0199
-58.7658,20.4125,0.841614,2.36824,20.481,7.05985,16.14,9.06228,20.4307,13.7817,1.02371,9.75138,8.83178,1.65558,1.14518,9.57507,7.09157,14.511,1.81287,10.9938,7.93333,8.69566,45.4616,40.9099,17.6178,0.417082,66.5345
-58.1538,20.0203,0.841614,14.5324,10.46,14.6916,17.5834,5.87442,19.5889,5.83268,9.4534,0.66611,7.20081,7.05007,1.22554,11.41,13.2716,11.1527,1.81287,15.8181,7.08071,3.32251,49.7978,31.3102,3.34757,0.179118,66.4703
-60.0882,20.0203,14.51,13.7302,8.64916,14.6916,7.44576,5.68397,5.7819,7.33698,6.26169,3.70528,9.31295,4.69935,11.5151,2.30842,13.0957,9.00054,15.3023,18.1913,9.52357,3.32251,15.8104,31.3102,27.7941,0.139615,68.429
-59.762,21.3006,13.006,13.591,10.2395,14.1601,16.4933,7.15604,2.68595,6.10322,8.04117,6.61817,3.19238,6.21338,8.64728,1.57444,8.05144,10.2474,27.2079,7.85535,4.02126,5.36039,10.6844,28.0618,3.2328,0.0849106,57.6802
-61.4392,21.3006,12.6154,15.4581,9.37763,13.9322,13.9392,8.60026,3.25276,5.59374,8.01339,3.98616,7.89492,5.15754,11.5025,5.13494,5.67202,6.77417,31.5411,0.864322,4.54177,5.36039,10.9883,24.0165,5.56779,0.0842138,58.4145
